user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration,avg_page_clicks,total_trips,conversion_rate,cancellation_proportion,avg_days_depatrure_book,avg_days_checkin_book,total_flights_booked,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,round_trips_proportion,avg_flight_seats,avg_checked_bags,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day,avg_flight_distance_from_home_km,weekend_trip_proportion,preferred_perk,perk_filter
510836,2023-01-05,41,F,FALSE,FALSE,usa,nashville,8,2,20.5,5,0.63,0,7.48,7.63,5,228.36,0.15,0.13,1,1,0.6,5,138.2,,0,1,1.2,1266.13,0.2,1 night free hotel with flight,1
510841,2023-01-05,37,M,FALSE,FALSE,canada,montreal,10,6.9,39.6,8,0.8,0.13,7.39,7.6,8,553.44,,0.1,1,1.22,0.44,8,155,0.1,0.2,1.22,1.89,2271.05,0.13,no cancellation fees,1
510890,2023-01-05,33,F,FALSE,FALSE,usa,dallas,9,1.56,17.44,5,0.56,0,8.38,7.44,4,313.68,0.05,0.11,1,1,1,3,117,0.1,0.11,1,3.33,1767.19,0,1 night free hotel with flight,1
510899,2023-01-05,54,F,TRUE,FALSE,usa,kansas city,10,1.2,13.3,2,0.2,0,8.02,8.15,2,161.73,0.13,0.2,1,1,0.5,2,274,0.05,0.1,1,3,957.36,0,1 night free hotel with flight,1
510944,2023-01-05,55,M,TRUE,TRUE,usa,chicago,8,1.75,18.63,6,0.75,0,8.33,8.28,6,279.23,0.1,0.13,1,1.33,0.5,3,242.33,0.1,0.38,1,1,1225.73,0.5,1 night free hotel with flight,1
510946,2023-01-05,46,F,TRUE,FALSE,canada,london,8,2,20.75,3,0.38,0,8.94,9.16,3,721.88,0.12,0.38,1,1.67,0.67,3,184,0.05,0.13,1.67,5,2691.99,0,1 night free hotel with flight,1
510953,2023-01-05,44,F,FALSE,FALSE,usa,seattle,8,2.13,19.13,2,0.25,0,7.84,7.82,2,670.95,,0,1,1.5,0,1,165,0.1,0.25,2,0,2309.02,0,1 night free hotel with flight,1
510960,2023-01-05,38,F,FALSE,FALSE,usa,tallahassee,8,2.13,20.88,3,0.38,0,7.59,7.02,3,231.42,0.4,0.13,1,1,0.33,2,143.5,,0,1,1.5,1253.7,0,1 night free hotel with flight,1
510961,2023-01-05,46,F,TRUE,FALSE,usa,st. petersburg,8,1.5,17.63,4,0.5,0,5.43,4.88,3,404.6,0.13,0.25,0.67,1,0.67,4,197.75,0.15,0.13,1,3,2575.54,0,1 night free hotel with flight,1
510972,2023-01-05,27,F,TRUE,TRUE,usa,tucson,8,1.5,15.5,3,0.38,0,8.94,9.09,3,394.24,0.1,0.25,1,1.33,0.67,3,375.33,,0,1.33,2,1290.35,0,1 night free hotel with flight,1
511017,2023-01-05,60,M,TRUE,FALSE,usa,chicago,8,1,12,1,0.13,0,6.42,6.64,1,511.25,0.13,0.25,1,1,1,1,177,,0,1,1,2882.98,0,1 night free hotel with flight,1
511055,2023-01-05,35,F,FALSE,FALSE,usa,des moines,8,1.13,13.63,2,0.25,0,8.64,8.78,2,314.46,0.13,0.25,1,1.5,0.5,2,191,,0,1.5,1.5,1136.23,0.5,1 night free hotel with flight,1
511066,2023-01-05,34,F,FALSE,FALSE,usa,indianapolis,8,2.25,22.25,3,0.38,0,6.44,6.59,3,335.23,0.05,0.13,1,1.33,0,3,155.67,,0,1.33,1.67,1391.56,0,1 night free hotel with flight,1
511093,2023-01-05,38,F,FALSE,TRUE,usa,milwaukee,8,1.5,16.13,3,0.38,0,5.76,5.85,2,221.68,0.17,0.38,1,1,0,3,137,0.1,0.25,1,3,1279.63,0.33,1 night free hotel with flight,1
511122,2023-01-05,47,F,TRUE,FALSE,canada,montreal,8,1.25,14,2,0.25,0,10.39,10.5,2,94.47,0.15,0.25,1,1,0,2,186.5,0.05,0.13,1,2,499,0,1 night free hotel with flight,1
511125,2023-01-05,48,F,TRUE,TRUE,canada,quebec,8,1,12.38,3,0.38,0,7.68,7.87,3,360.17,0.05,0.38,1,1,1,3,92.33,0.17,0.38,1,1.67,1964.97,0,1 night free hotel with flight,1
511126,2023-01-05,28,F,FALSE,FALSE,usa,boston,9,1.67,16.67,5,0.56,0,9.4,7.39,3,775.42,0.13,0.22,1,1.33,0.67,5,176.4,0.1,0.11,1.2,4,2944.77,0,1 night free hotel with flight,1
511140,2023-01-05,40,F,FALSE,FALSE,usa,san diego,8,1.63,16.38,3,0.38,0,6.08,6.28,2,331.35,0.13,0.25,1,1.5,0,2,88.5,0.05,0.13,1.5,16,1013.8,0,1 night free hotel with flight,1
511142,2023-01-05,41,F,TRUE,TRUE,usa,new york,8,1.63,16.5,3,0.38,0,5.91,6.04,3,232.08,0.23,0.25,1,1.33,1.33,3,123.67,0.15,0.13,1.33,4.33,929.98,0,free checked bag,1
511145,2023-01-05,31,F,FALSE,TRUE,usa,wichita,8,1.13,12.25,3,0.38,0,4.95,7.89,1,43.19,0.25,0.25,1,1,1,3,147.67,0.1,0.25,2,6.33,249.69,0,free hotel meal,1
511148,2023-01-05,45,F,TRUE,TRUE,usa,new york,8,1.13,13.5,3,0.38,0,5.16,5.57,2,650.43,0.05,0.13,1,1,0,3,219.67,0.22,0.38,1,4.67,3549.88,0,1 night free hotel with flight,1
511160,2023-01-05,42,M,TRUE,FALSE,usa,austin,8,1.63,16.88,3,0.38,0,8.23,6.7,3,395.78,0.3,0.25,1,1,0,2,123,,0,1,2.5,2284.84,0,1 night free hotel with flight,1
511178,2023-01-05,37,F,FALSE,FALSE,usa,new york,8,2.13,21.63,4,0.5,0,7.53,8.72,3,405.64,0.2,0.13,1,1,0.67,4,115,0.18,0.25,1,2.25,2225.93,0,1 night free hotel with flight,1
511195,2023-01-05,53,F,TRUE,FALSE,usa,tallahassee,8,1.88,19,2,0.25,0,3.84,4.01,1,573.78,,0,1,1,1,2,182.5,0.15,0.13,1.5,3.5,3290.18,0,free hotel meal,1
511208,2023-01-05,33,F,FALSE,FALSE,usa,salt lake city,8,1,13.38,3,0.38,0,6.97,7.17,3,381.49,0.14,0.5,0.67,1.33,1.33,3,309.33,0.1,0.13,1.33,6.33,2319.25,0,free checked bag,1
511219,2023-01-05,18,F,FALSE,FALSE,usa,phoenix,8,0.5,7.38,1,0.13,0,,2.57,0,,0.1,0.13,0,,,1,103,,0,2,2,,0,exclusive discounts,1
511223,2023-01-05,45,F,TRUE,TRUE,canada,ottawa,10,2.3,43,4,0.4,0.25,5.19,5.44,4,210.2,0.08,0.3,1,1.4,0.8,3,195.25,0.15,0.2,1.5,8,1002.07,0,no cancellation fees,1
511238,2023-01-05,69,F,FALSE,FALSE,usa,colorado springs,8,0.63,9.5,0,0,,,,0,,0.2,0.13,0,,,0,,0.2,0.13,,,,0,exclusive discounts,1
511260,2023-01-05,35,F,FALSE,TRUE,usa,san jose,8,1.88,19,2,0.25,0,7.54,5.98,1,720,0.05,0.13,1,1,1,2,253,,0,1,5.5,4271.03,0,1 night free hotel with flight,1
511298,2023-01-05,34,F,FALSE,FALSE,usa,new york,8,2.25,22,4,0.5,0,8.22,7.68,3,265.7,0.15,0.13,1,1,1,4,129.5,0.1,0.13,1,4,1525.28,0,1 night free hotel with flight,1
511314,2023-01-05,23,F,FALSE,FALSE,usa,los angeles,9,1.56,17.11,3,0.33,0,102.14,72.87,2,957.45,,0,1,1.5,0.5,3,129,,0,1,5.33,3659.24,0,1 night free hotel with flight,1
511326,2023-01-05,41,F,TRUE,FALSE,usa,seattle,8,1.5,16.38,3,0.38,0,8.27,8.5,3,466.14,0.3,0.25,1,1,0.67,3,122.33,,0,1,3,2644.41,0,1 night free hotel with flight,1
511328,2023-01-05,33,M,TRUE,TRUE,usa,phoenix,8,1,11.38,2,0.25,0,6.19,4.76,1,407.38,,0,1,1,0,2,90,0.05,0.13,1,6.5,2399.79,0,1 night free hotel with flight,1
511331,2023-01-05,47,F,FALSE,TRUE,canada,calgary,9,1.67,30.22,7,0.78,0.14,53.15,7.24,7,832.04,0.13,0.33,1,1.5,0.5,6,277.8,0.08,0.33,1.6,0.8,3572.64,0.14,no cancellation fees,1
511364,2023-01-05,38,F,FALSE,TRUE,usa,new york,8,3,28.13,3,0.38,0,7.62,7.84,3,483.63,,0,1,1,0.67,3,198.33,0.15,0.25,1,1.33,2792.94,0,1 night free hotel with flight,1
511377,2023-01-05,65,F,TRUE,FALSE,canada,gatineau,8,2,18.75,2,0.25,0,,12.54,0,,0.08,0.25,0,,,2,344.5,,0,1,4,,0,exclusive discounts,1
511379,2023-01-05,48,F,FALSE,FALSE,canada,montreal,9,1.33,14.33,3,0.33,0,5.5,5.65,3,228.15,0.1,0.22,1,1,1,3,155.67,,0,1,2.33,1200.73,0,1 night free hotel with flight,1
511397,2023-01-05,36,F,FALSE,TRUE,usa,new york,9,1.89,19.22,5,0.56,0,6.25,6.44,5,403.5,0.12,0.33,1,1.6,0.2,5,201.2,,0,1.6,1.8,1859.6,0.2,1 night free hotel with flight,1
511398,2023-01-05,39,M,TRUE,FALSE,usa,los angeles,8,2.88,26.25,5,0.63,0,10.41,10.63,5,391.89,,0,0.8,1,0.6,5,216.8,0.18,0.25,1,4,2696.28,0,1 night free hotel with flight,1
511399,2023-01-05,48,F,TRUE,TRUE,usa,san diego,9,1.22,12.67,2,0.22,0,8.11,7.9,2,660.36,,0,1,1,0.5,1,65,0.13,0.22,1,6,3564.9,0,1 night free hotel with flight,1
511418,2023-01-05,52,F,TRUE,TRUE,usa,new york,8,1.13,12.63,2,0.25,0,9.71,7.33,2,736.58,0.25,0.13,1,1,0.5,1,128,0.1,0.25,1,4,3838.58,0,1 night free hotel with flight,1
511424,2023-01-05,43,F,FALSE,FALSE,usa,nashville,8,1.13,13.13,2,0.25,0,12.48,9.2,1,375.26,0.12,0.38,1,1,0,2,148.5,,0,1,7.5,2218.09,0.5,1 night free hotel with flight,1
511433,2023-01-05,50,F,TRUE,FALSE,usa,orlando,9,1.22,13.33,5,0.56,0,8.03,7.44,4,502.09,,0,1,1.5,0.75,4,123.5,0.18,0.22,1.5,4.5,2399.66,0.4,1 night free hotel with flight,1
511440,2023-01-05,41,F,FALSE,FALSE,usa,st. louis,8,1.75,17.38,2,0.25,0,7.15,7.33,2,310.17,0.14,0.5,1,1,0.5,2,161,,0,1,3,1789.87,0,1 night free hotel with flight,1
511455,2023-01-05,36,F,FALSE,FALSE,canada,montreal,8,1.63,17.63,3,0.38,0,7.06,4.43,3,515.46,0.2,0.13,1,1,0.67,1,161,0.1,0.13,1,2,2770.08,0.33,1 night free hotel with flight,1
511469,2023-01-05,57,F,FALSE,FALSE,usa,los angeles,8,0.75,11.75,3,0.38,0,9.12,9.75,2,355.79,,0,1,1,1,2,127.5,,0,1,3,2062.14,0,1 night free hotel with flight,1
511489,2023-01-05,42,F,TRUE,FALSE,usa,louisville,8,2.13,19.75,3,0.38,0,8.98,7.89,1,1052.13,0.25,0.13,1,2,1,3,164,0.15,0.13,1.33,5,3207.39,0,1 night free hotel with flight,1
511502,2023-01-05,46,M,TRUE,TRUE,usa,milwaukee,10,2.1,20.3,2,0.2,0,6.89,7.07,2,307.24,0.18,0.2,1,1,1,2,255.5,0.2,0.1,1,5.5,1689.55,0.5,1 night free hotel with flight,1
511504,2023-01-05,34,F,FALSE,FALSE,usa,washington,8,1.63,17,3,0.38,0,6.56,6.79,3,506.54,0.05,0.13,1,1,0,3,168.67,,0,1,2,2787.34,0,1 night free hotel with flight,1
511535,2023-01-05,51,F,TRUE,TRUE,usa,chicago,8,2,19.38,3,0.38,0,4.55,4.42,3,348.48,0.05,0.13,1,1,0.67,2,162,0.1,0.13,1,3.5,1770.4,0,1 night free hotel with flight,1
511542,2023-01-05,54,F,FALSE,FALSE,usa,los angeles,8,1.25,14.25,3,0.38,0,8.7,8.97,3,1012.27,0.14,0.5,1,1.67,0.67,3,163.67,0.1,0.13,1.67,1.67,3883.27,0,1 night free hotel with flight,1
511549,2023-01-05,51,F,TRUE,TRUE,canada,hamilton,8,1.25,13.5,2,0.25,0,5.25,4.76,2,91.96,0.18,0.25,1,1,0.5,1,172,0.05,0.13,1,3,590.59,0,1 night free hotel with flight,1
511552,2023-01-05,18,M,FALSE,TRUE,usa,minneapolis,8,5.25,19.38,1,0.13,1,189.39,,1,478.26,0.15,0.25,1,2,1,1,,,0.13,,,1450.04,0,no cancellation fees,1
511554,2023-01-05,44,F,FALSE,FALSE,usa,corpus christi,9,1.33,13.89,2,0.22,0,6.78,7,2,438.06,0.15,0.11,1,1,0.5,2,125.5,,0,1,3,2747.56,0,1 night free hotel with flight,1
511560,2023-01-05,38,F,FALSE,TRUE,usa,wichita,8,1.75,17.63,4,0.5,0,8.02,8.21,4,451.52,0.23,0.25,0.75,1.5,0,4,201.25,,0,1.5,1.5,2056.22,0,1 night free hotel with flight,1
511567,2023-01-05,36,F,FALSE,FALSE,canada,toronto,8,1.88,20.25,5,0.63,0,6.82,7.69,5,212.97,0.05,0.13,1,1,0.6,4,139.25,0.18,0.25,1,5,1113.62,0.2,1 night free hotel with flight,1
511568,2023-01-05,21,F,FALSE,FALSE,usa,baltimore,8,1.25,13.38,1,0.13,0,252.85,,1,1229.22,0.13,0.25,1,1,0,0,,0.1,0.13,,,5981.18,0,exclusive discounts,1
511570,2023-01-05,51,F,TRUE,TRUE,canada,ottawa,8,2.13,20.63,3,0.38,0,12.66,9.82,2,653.04,,0,1,1,0,3,444,0.1,0.13,1,5.33,3364.29,0,1 night free hotel with flight,1
511577,2023-01-05,42,F,TRUE,FALSE,usa,fresno,8,0.63,9.88,2,0.25,0,5.1,6.13,2,547.46,0.1,0.38,1,1,0,1,327,0.15,0.13,1,0,3308.29,0.5,1 night free hotel with flight,1
511578,2023-01-05,51,F,TRUE,TRUE,usa,wichita,8,1.88,19.63,5,0.63,0,5.53,5.68,5,354.3,0.05,0.38,1,1.4,1.2,5,140.4,,0,1.4,3.6,1379.63,0,free checked bag,1
511587,2023-01-05,53,F,TRUE,TRUE,canada,toronto,8,1.25,16.13,2,0.25,0,10.53,10.72,2,391.29,,0,1,1,1.5,2,83,0.1,0.13,1,1.5,1922.34,0,free checked bag,1
511589,2023-01-05,41,F,FALSE,FALSE,canada,calgary,8,0.75,9.63,1,0.13,0,,2.55,0,,0.2,0.25,0,,,1,81,0.05,0.13,2,2,,0,exclusive discounts,1
511608,2023-01-05,21,M,FALSE,FALSE,usa,brownsville,8,1.25,14.63,1,0.13,0,,8.58,0,,0.13,0.25,0,,,1,209,0.05,0.13,1,6,,0,exclusive discounts,1
511609,2023-01-05,39,M,TRUE,FALSE,usa,honolulu,8,0.75,10.88,2,0.25,0,8.8,7.37,1,1113.68,0.13,0.38,1,1,1,2,275,0.23,0.25,1,5,6566.83,0,1 night free hotel with flight,1
511613,2023-01-05,42,F,FALSE,FALSE,usa,miami,8,1.63,18.13,3,0.38,0,8.52,8.73,3,370.13,0.15,0.13,0.67,1,1.33,3,214.67,0.05,0.13,1,1.67,2584.55,0,free checked bag,1
511638,2023-01-05,34,F,FALSE,TRUE,usa,fresno,8,1,11.88,3,0.38,0,5.4,5.66,2,398.24,0.08,0.25,1,1,0.5,3,184.67,0.2,0.13,1.33,3,2373.73,0,free hotel meal,1
511665,2023-01-05,46,M,FALSE,TRUE,usa,nashville,8,2.38,46.5,2,0.25,0.5,4.92,5.15,2,685.19,0.23,0.38,1,1.33,1,2,194.33,0.1,0.25,1.33,3.33,2829.79,0,no cancellation fees,1
511666,2023-01-05,50,F,TRUE,FALSE,usa,milwaukee,8,2,18.75,3,0.38,0,4.74,4.9,2,199.98,,0,1,1,1,3,155,0.1,0.13,1,5.67,1103.34,0,1 night free hotel with flight,1
511677,2023-01-05,52,F,FALSE,FALSE,usa,memphis,8,2.88,45.38,4,0.5,0.25,5.63,5.83,4,487.37,0.25,0.25,1,1.4,0.4,4,172.6,0.1,0.25,1.4,2.6,2242.95,0,no cancellation fees,1
511680,2023-01-05,28,F,FALSE,FALSE,usa,jacksonville,8,1.75,18.75,4,0.5,0,6.72,7.15,3,311.33,,0,1,1,0.67,4,129.75,,0,1.5,4,1735.39,0.25,free hotel meal,1
511697,2023-01-05,39,F,FALSE,FALSE,usa,detroit,8,1.38,15.88,4,0.5,0,7.63,8.09,4,190.14,0.2,0.13,0.75,1,0.5,3,247.33,0.13,0.25,1,2,1031.33,0,1 night free hotel with flight,1
511712,2023-01-05,28,F,FALSE,FALSE,usa,buffalo,8,1.13,14.25,3,0.38,0,7,7.3,3,346.93,0.1,0.38,1,1.33,0.67,2,172,0.08,0.38,1.5,4,1034.21,0,1 night free hotel with flight,1
511726,2023-01-05,57,F,FALSE,TRUE,usa,newport news,8,1.13,13.25,2,0.25,0,6.74,6.85,2,87.99,,0,1,1,0,2,221,,0,1,1.5,458.29,0,1 night free hotel with flight,1
511739,2023-01-05,55,F,FALSE,FALSE,canada,quebec,9,1.22,16.44,3,0.33,0,8.67,8.91,3,567.17,0.05,0.11,1,1.67,1,3,210,,0,1.67,2.33,2683.31,0.33,1 night free hotel with flight,1
511757,2023-01-05,64,F,TRUE,TRUE,usa,san francisco,8,1,12.13,0,0,,,,0,,,0,0,,,0,,0.08,0.25,,,,0,exclusive discounts,1
511762,2023-01-05,44,F,TRUE,FALSE,usa,phoenix,8,1.13,12.88,3,0.38,0,11.7,13.27,2,908.61,,0,1,1.5,0.5,3,238.33,,0,1.33,4.33,3664.18,0.33,1 night free hotel with flight,1
511764,2023-01-05,55,M,TRUE,TRUE,usa,long beach,8,1.38,14.5,1,0.13,0,6.62,6.88,1,613.96,0.08,0.25,1,1,0,1,167,,0,1,4,3752.64,0,1 night free hotel with flight,1
511772,2023-01-05,28,F,FALSE,FALSE,usa,chicago,8,1,11.38,3,0.38,0,9.2,9.37,3,334.01,,0,1,1,0.33,3,99.67,0.15,0.13,1,5.33,1743.02,0,1 night free hotel with flight,1
511778,2023-01-05,38,F,FALSE,FALSE,usa,long beach,8,1.75,18.38,3,0.38,0,7.86,8.08,3,409.07,,0,1,1,1.33,3,221,0.1,0.13,1,3.67,2731.24,0,free checked bag,1
511783,2023-01-05,47,F,TRUE,FALSE,usa,riverside,8,1.63,17.63,4,0.5,0,6.93,7.57,4,135.73,0.15,0.13,1,1,0.25,3,128,0.1,0.13,1,2.33,702.63,0,1 night free hotel with flight,1
511784,2023-01-05,35,F,FALSE,FALSE,usa,bakersfield,9,3.11,21.78,1,0.11,1,194.33,194.89,1,3449.39,0.15,0.33,1,2,2,1,111,,0.11,1,10,23057.33,0,free checked bag,1
511800,2023-01-05,48,F,FALSE,FALSE,usa,san jose,8,2.13,20.38,7,0.88,0,7.14,8.1,6,609.18,,0,1,1.5,0.83,7,220.43,0.1,0.13,1.57,2.14,2212.67,0.14,free hotel meal,1
511803,2023-01-05,37,F,TRUE,TRUE,usa,detroit,8,1.5,16.5,4,0.5,0,8.13,6.13,3,797.26,0.1,0.13,1,2,0.33,3,339.67,0.08,0.25,1.67,4,1870.16,0,1 night free hotel with flight,1
511805,2023-01-05,38,F,FALSE,FALSE,usa,los angeles,9,1.11,13.89,4,0.44,0,7.36,7.55,4,392.42,0.05,0.11,1,1,0.5,4,176,,0,1,3.5,2119.89,0,1 night free hotel with flight,1
511809,2023-01-05,41,M,FALSE,FALSE,usa,fort worth,8,1.13,12.75,2,0.25,0,5.87,4.44,1,814.98,0.23,0.25,1,2,0,2,148.5,,0,1.5,2.5,2081.82,0,1 night free hotel with flight,1
511811,2023-01-05,36,F,FALSE,FALSE,usa,dallas,8,2.13,22.13,3,0.38,0,7.29,7.81,3,430.95,0.07,0.38,1,1.33,0.33,2,113,0.1,0.25,1.5,1,1754.66,0,1 night free hotel with flight,1
511821,2023-01-05,71,M,FALSE,FALSE,canada,saskatoon,8,0.5,9.13,0,0,,,,0,,0.13,0.25,0,,,0,,,0,,,,0,exclusive discounts,1
511827,2023-01-05,75,M,TRUE,FALSE,usa,columbus,8,0.75,34.25,2,0.25,0.5,148.59,16.69,1,274.7,0.5,0.25,1,2,1,2,295,,0.13,1,8,786.81,0,no cancellation fees,1
511851,2023-01-05,40,F,FALSE,FALSE,canada,winnipeg,9,1.11,11.33,2,0.22,0,6.1,6.25,2,167.7,0.1,0.11,0.5,1,0,2,174.5,0.13,0.22,1,3.5,1203.29,0,1 night free hotel with flight,1
511859,2023-01-05,38,F,TRUE,FALSE,canada,toronto,8,1,11.38,3,0.38,0,5.95,7.99,2,227.98,0.15,0.25,1,1,1,3,248.33,0.08,0.5,1,9.67,1223.79,0,1 night free hotel with flight,1
511860,2023-01-05,40,F,FALSE,TRUE,usa,detroit,8,1.63,17.38,4,0.5,0,6.03,6.03,3,275.17,0.05,0.13,1,1,0.67,4,183.75,0.15,0.13,1,2.25,1437.3,0,1 night free hotel with flight,1
511862,2023-01-05,41,F,FALSE,FALSE,canada,montreal,8,1.5,16.25,4,0.5,0,6.49,6.7,4,392.4,,0,0.75,1.25,0.75,4,101.75,0.15,0.13,1.25,2,2306.76,0,1 night free hotel with flight,1
511878,2023-01-05,17,F,FALSE,TRUE,usa,san francisco,9,3,27.44,0,0,,,,0,,0.15,0.22,0,,,0,,,0,,,,0,exclusive discounts,1
511884,2023-01-05,42,F,FALSE,FALSE,usa,los angeles,8,1.75,18.75,4,0.5,0,7.41,7.62,4,416.44,0.13,0.25,1,1,0.25,4,184,0.1,0.13,1,1.75,2459.63,0.25,1 night free hotel with flight,1
511902,2023-01-05,52,F,TRUE,TRUE,canada,montreal,9,1.89,18.44,3,0.33,0,6.89,7.12,3,367.52,0.1,0.11,1,1,0.33,3,173.33,0.11,0.44,1,2.33,2667.24,0,1 night free hotel with flight,1
511910,2023-01-05,17,F,FALSE,TRUE,usa,los angeles,8,0.88,10,1,0.13,0,,1.67,0,,0.18,0.25,0,,,1,86,0.15,0.13,1,9,,0,exclusive discounts,1
511916,2023-01-05,42,F,TRUE,TRUE,canada,saskatoon,8,1.25,14.75,2,0.25,0,7.11,8.9,2,387.98,0.1,0.38,1,1,1,1,212,0.2,0.13,1,0,2165.73,0,1 night free hotel with flight,1
511923,2023-01-05,45,M,FALSE,FALSE,usa,nashville,8,1.25,11.63,2,0.25,0,9.55,9.74,2,389.86,0.2,0.25,1,1,0.5,2,235,,0,1,1.5,2076.76,0,1 night free hotel with flight,1
511936,2023-01-05,37,F,FALSE,FALSE,usa,san antonio,8,1.63,17.38,3,0.38,0,11.17,9.62,2,456.64,0.1,0.13,1,1,0.5,2,127,0.12,0.38,1,6.5,2672.71,0,1 night free hotel with flight,1
511943,2023-01-05,32,F,TRUE,TRUE,usa,columbus,8,1.5,15.25,3,0.38,0,6.85,6.15,2,111.56,0.1,0.13,1,1,0,3,184,0.08,0.25,1.33,3.33,653.66,0,free hotel meal,1
511977,2023-01-05,42,F,TRUE,FALSE,usa,fresno,8,1.13,37,2,0.25,0.5,99.27,5.86,2,1328.25,,0.13,1,1,0.33,2,150,,0.13,1,1,9382.87,0,no cancellation fees,1
511989,2023-01-05,18,F,FALSE,FALSE,usa,miami,8,0.63,9,0,0,,,,0,,0.13,0.25,0,,,0,,0.08,0.38,,,,0,exclusive discounts,1
511996,2023-01-05,45,F,FALSE,TRUE,usa,birmingham,8,0.88,12,3,0.38,0,5.37,9.57,2,220.42,0.3,0.13,1,1,1,3,138.67,0.13,0.5,1,1,1246.11,0.33,1 night free hotel with flight,1
511998,2023-01-05,41,F,FALSE,FALSE,usa,milwaukee,8,1,11.63,2,0.25,0,5.91,6.11,2,362.7,0.15,0.25,1,1,0,2,76,0.25,0.13,1,2,2123.63,0,1 night free hotel with flight,1
512009,2023-01-05,44,M,FALSE,TRUE,usa,new york,8,1.13,13.13,3,0.38,0,6.61,6.61,3,447.02,0.1,0.13,1,1.33,1,2,82.5,0.15,0.25,1.5,6,2174.14,0.67,1 night free hotel with flight,1
512010,2023-01-05,58,F,TRUE,TRUE,usa,los angeles,8,1.25,14.88,3,0.38,0,7,8.03,2,416.26,0.15,0.13,1,1.5,0.5,3,176.67,0.2,0.13,1.33,5.33,1377.88,0,1 night free hotel with flight,1
512016,2023-01-05,44,F,FALSE,TRUE,usa,santa ana,9,1.11,13.11,2,0.22,0,3.63,10.18,1,322.26,0.1,0.11,1,1,0,1,260,0.05,0.11,2,8,1794.25,0,1 night free hotel with flight,1
512024,2023-01-05,32,F,TRUE,FALSE,usa,new york,8,2,20.5,2,0.25,0,9.35,7.22,1,2038.42,0.1,0.13,1,3,0,2,162,0.15,0.25,2,5.5,3769.84,0,1 night free hotel with flight,1
512028,2023-01-05,43,F,FALSE,FALSE,usa,new york,8,1.63,17,2,0.25,0,7.23,7.43,2,382.15,0.1,0.5,1,1,0.5,2,80,0.1,0.25,1,0.5,2416.22,0,1 night free hotel with flight,1
512060,2023-01-05,53,F,TRUE,FALSE,usa,sacramento,9,1.33,14.78,3,0.33,0,6.36,10.24,2,436.09,0.08,0.22,1,1,1,3,186,0.13,0.22,1,3,2461.15,0,1 night free hotel with flight,1
512063,2023-01-05,45,F,TRUE,FALSE,usa,long beach,8,1.13,12.75,1,0.13,0,9.52,9.71,1,694.84,0.13,0.25,1,2,0,1,156,,0,2,1,1923.7,0,1 night free hotel with flight,1
512069,2023-01-05,40,F,FALSE,TRUE,usa,philadelphia,8,2.25,22.5,5,0.63,0,6.93,7.12,5,529.23,0.08,0.25,1,1.4,0.4,5,168.4,0.13,0.25,1.4,3.4,2075.54,0.2,1 night free hotel with flight,1
512078,2023-01-05,31,F,FALSE,FALSE,usa,santa ana,8,1.13,13.75,2,0.25,0,9.24,9.42,2,359.23,,0,1,1,1,2,204,,0,1,1.5,2105.3,0,1 night free hotel with flight,1
512099,2023-01-05,35,F,FALSE,FALSE,usa,fresno,9,1.56,18,4,0.44,0,10.21,7.93,4,512.8,0.15,0.11,1,1,1.25,3,105.33,0.18,0.33,1,4,2873.15,0,free checked bag,1
512103,2023-01-05,40,F,TRUE,TRUE,usa,st. louis,8,4.5,25.13,3,0.38,0.33,77.78,9.04,3,2127.84,0.2,0.38,1,2,1.25,3,198.5,0.15,0.25,1,1.5,4510.74,0.33,free checked bag,1
512144,2023-01-05,18,F,FALSE,FALSE,usa,riverside,9,0.44,8.56,0,0,,,,0,,,0,0,,,0,,,0,,,,0,exclusive discounts,1
512147,2023-01-05,44,M,FALSE,FALSE,canada,calgary,9,1.89,41.22,3,0.33,0.33,2.93,3.75,1,1228.73,0.15,0.44,1,3,1,3,98,,0.11,2.25,4,2106.71,0,no cancellation fees,1
512148,2023-01-05,21,F,FALSE,FALSE,usa,indianapolis,8,0.5,8.63,1,0.13,0,,8.66,0,,,0,0,,,1,124,0.1,0.13,1,3,,0,exclusive discounts,1
512163,2023-01-05,47,F,TRUE,FALSE,usa,sacramento,8,0.88,11.63,2,0.25,0,9.67,9.23,1,481.68,0.05,0.13,1,1,1,2,152.5,0.2,0.25,1,6,2962.21,0,1 night free hotel with flight,1
512173,2023-01-05,48,M,TRUE,FALSE,usa,san francisco,8,1.13,13.75,4,0.5,0,63.7,82.34,4,1690.46,,0,1,1.5,0.5,3,194.67,0.1,0.5,1.33,7,7377.2,0,1 night free hotel with flight,1
512190,2023-01-05,64,F,TRUE,FALSE,usa,sacramento,8,1.63,17.38,1,0.13,0,,34.62,0,,,0,0,,,1,84,,0,2,22,,0,exclusive discounts,1
512193,2023-01-05,37,F,FALSE,TRUE,usa,tulsa,8,0.5,8.13,1,0.13,0,6.53,6.72,1,354.05,0.05,0.13,1,1,0,1,42,,0,1,7,2044.43,0,1 night free hotel with flight,1
